county,year,f_0,f_1,f_5,f_10,f_15,f_20,f_25,f_30,f_35,f_40,f_45,f_50,f_55,f_60,f_65,f_70,f_75,f_80,f_85,f_90,m_0,m_1,m_5,m_10,m_15,m_20,m_25,m_30,m_35,m_40,m_45,m_50,m_55,m_60,m_65,m_70,m_75,m_80,m_85,m_90,total_population,children_under_5,working_age,elderly_65plus,sex_ratio,dependency_ratio,child_dependency_ratio,elderly_dependency_ratio,pct_children,pct_elderly
Mombasa,2025,17916.021484375,68482.8359375,71758.1875,63174.5859375,67773.1875,91980.765625,87053.5,68067.078125,58009.12109375,41888.3125,28916.16015625,19707.2890625,13473.99609375,9127.7548828125,5488.84326171875,2875.97265625,1553.271728515625,800.26708984375,402.657958984375,258.4810485839844,18379.45703125,70245.6796875,70882.9296875,61211.84375,58868.3828125,83645.390625,86765.984375,72387.75,63537.12890625,52002.9375,39887.80078125,27821.984375,18253.91796875,10575.99609375,5671.0947265625,2571.548828125,1499.9765625,499.95660400390625,157.8794403076172,75.13616943359375,1463651.0655670166,175023.994140625,999744.4384765625,21855.0860748291,103.65022731203007,19.692940779491984,17.506873497324104,2.186067282167878,11.958040974255086,1.4931896398655966
Murang'a,2025,12054.458984375,46077.390625,55854.6640625,56671.15234375,57281.5703125,40787.3203125,35277.0234375,36509.7890625,42936.30859375,37037.75,34255.44140625,31095.9609375,26270.44140625,18071.265625,15188.396484375,10498.126953125,8185.873046875,5433.63671875,2660.529296875,1178.427978515625,12319.556640625,47084.9453125,56814.890625,58198.19921875,61473.9453125,45235.5078125,35472.9296875,37453.578125,41631.0859375,37389.99609375,33353.671875,28270.5,23899.890625,16333.75,12849.6953125,8528.046875,5698.0859375,2497.369384765625,1040.672607421875,501.11309814453125,1139372.9580688477,117536.3515625,720037.7265625,74259.97369384766,98.73054717490879,26.6369827831097,16.323637946531644,10.313344836578061,10.315880391063112,6.517617709631514
Nairobi,2025,68831.4921875,263103.90625,257493.71875,226289.125,263468.25,404869.9375,384199.03125,293882.46875,243728.84375,161447.34375,107294.5,74696.9375,45223.37890625,25488.90625,14487.7890625,7420.384765625,4212.47265625,2256.85546875,1113.4102783203125,653.2047119140625,70164.84375,268167.75,255129.0625,214047.46875,211758.546875,345858.46875,372988.90625,314078.625,262806.9375,193031.84375,139933.1875,98949.1484375,62587.9921875,32191.46875,16335.103515625,7446.6005859375,3950.37548828125,1356.4146728515625,465.0633850097656,223.8042755126953,5721633.568710327,670267.9921875,4038484.72265625,59921.47886657715,100.74766471025842,18.08077834138262,16.59701690654513,1.4837614348374888,11.714626323729787,1.0472792105084707
Nakuru,2025,33764.30859375,129061.8984375,148259.109375,151339.953125,150819.71875,134665.5625,114317.796875,101509.4375,90752.2265625,70176.5078125,58514.09375,46350.2578125,34264.55078125,22138.734375,15408.4853515625,9468.4169921875,6806.7197265625,4045.244873046875,1897.5150146484375,968.8405151367188,34654.69921875,132449.140625,151863.90625,151982.0,151112.484375,138494.15625,109295.25,97437.296875,90342.828125,74276.484375,60607.4921875,46166.73046875,34026.33984375,21270.177734375,14439.63671875,8263.6875,5401.06640625,2312.556396484375,932.9555053710938,466.46441650390625,2650324.731994629,329930.046875,1646538.126953125,70411.5894165039,100.09557919731161,24.31414309441625,20.037801826400873,4.276341268015377,12.448664984033686,2.6567155551354755
Nandi,2025,12267.1845703125,46890.5234375,60104.8671875,64600.58203125,64663.01953125,47964.6875,39187.4921875,36563.08203125,28279.24609375,25025.6328125,21850.1875,16916.875,14015.8525390625,9799.400390625,7139.8525390625,4068.437744140625,3060.08935546875,1926.7322998046875,913.83251953125,469.38153076171875,12473.48828125,47673.265625,61093.421875,65214.6953125,65265.01171875,49142.29296875,36773.70703125,34240.43359375,30947.86328125,26310.1171875,21888.919921875,16049.23828125,13079.9130859375,9466.5390625,6198.6220703125,3495.69970703125,2832.59033203125,1320.1951904296875,499.82757568359375,232.5642852783203,1009905.3651885986,119304.4619140625,607429.51171875,32157.825149536133,99.7016943532839,24.93495691953278,19.640873486124338,5.294083433408442,11.813429854566872,3.18424144063545
Narok,2025,24418.873046875,93339.328125,115691.71875,103601.640625,82829.9609375,69822.3359375,56697.48046875,46162.171875,34688.61328125,29655.962890625,24598.9765625,18206.25,14014.4873046875,10326.95703125,6054.0576171875,4095.6318359375,2431.859375,1450.0404052734375,886.5606689453125,561.82275390625,24825.73046875,94882.875,118280.40625,105577.5234375,86869.921875,66861.7265625,52072.59765625,44810.26953125,37623.4921875,30570.001953125,25415.203125,18438.1875,13037.791015625,9411.8369140625,5967.873046875,3516.318603515625,2465.676513671875,1090.8211669921875,456.134765625,243.5029296875,1481952.6199951172,237466.806640625,772114.224609375,29220.299682617188,100.38986147583925,34.53985146539212,30.75539849829386,3.7844529670982565,16.023913547344545,1.9717431777753776
Nyamira,2025,6939.0263671875,26523.982421875,37631.28125,43997.28125,38842.68359375,26120.33203125,25180.73046875,26087.87890625,18798.74609375,16944.0546875,15299.8681640625,10075.703125,11767.072265625,9011.6669921875,5761.71875,3523.99609375,2034.179443359375,1253.361328125,755.8303833007812,461.8094482421875,6974.287109375,26655.5,38133.79296875,44386.6640625,38305.6484375,23091.265625,19086.53125,18965.1875,17848.40234375,15822.84375,12912.212890625,10101.931640625,11168.724609375,8291.2412109375,4816.32080078125,2843.23828125,1842.955810546875,815.097900390625,369.41107177734375,217.393310546875,629659.8536376953,67092.7958984375,373722.7255859375,24695.312622070312,92.54993337782713,24.560483544745303,17.952559827141023,6.607923717604278,10.655403153119323,3.9220084430346946
Nyandarua,2025,7552.484375,28868.8828125,36019.6875,39032.6328125,40650.32421875,26435.22265625,21442.58203125,22330.18359375,25190.4140625,21476.859375,20029.29296875,18128.712890625,13507.2822265625,8146.9189453125,5979.224609375,4261.35595703125,3646.5712890625,1978.161865234375,767.565185546875,362.1748046875,7759.20703125,29655.435546875,37050.18359375,40794.3046875,43084.6484375,28594.01171875,20866.87109375,20745.755859375,22463.560546875,19662.296875,17871.421875,16071.646484375,12542.3818359375,7595.869140625,5083.11328125,3202.602294921875,2373.43017578125,1087.1961669921875,457.2746887207031,247.18466186523438,683014.9301757812,73836.009765625,426836.2568359375,29445.85498046875,97.5135986935614,24.197069272349108,17.298439057862243,6.898630214486867,10.810306847409985,4.31115831873405
Nyeri,2025,7803.73486328125,29829.271484375,35993.38671875,36200.0078125,39551.5,31717.0,26613.8828125,27944.775390625,33004.37890625,28252.37109375,25820.1796875,25615.0078125,19222.55859375,12431.6962890625,9459.859375,7116.154296875,5536.96435546875,3386.140625,1649.2784423828125,836.7555541992188,8058.7431640625,30800.25390625,36543.21484375,37237.140625,41236.3984375,34538.60546875,26522.638671875,27506.85546875,30757.384765625,27362.201171875,24907.45703125,23110.2421875,18337.4765625,11234.412109375,8141.853515625,5685.24169921875,3827.600830078125,1665.2410888671875,724.2254028320312,389.6195068359375,806571.7105712891,76492.00341796875,535687.0224609375,48418.93469238281,97.696459461738,23.317895127739465,14.279233994985677,9.038661132753788,9.4835961161829,6.003053920411865
Samburu,2025,6468.7978515625,24726.5546875,30146.453125,26594.0859375,21841.61328125,18992.333984375,14333.505859375,10915.806640625,8024.0966796875,6523.51025390625,5998.4970703125,4345.662109375,2978.587158203125,3179.49462890625,1880.1239013671875,1430.88623046875,780.7388305664062,432.66998291015625,290.4029846191406,209.6002197265625,6571.16650390625,25114.791015625,30896.966796875,28323.759765625,25901.8046875,19654.189453125,14294.572265625,10378.658203125,7586.66357421875,7246.2080078125,5642.8994140625,3947.9501953125,2955.5263671875,2800.108154296875,1435.761962890625,1154.9962158203125,796.515869140625,333.0310363769531,160.6699981689453,102.20094299316406,385391.8618469238,62881.31005859375,197541.68798828125,9007.598175048828,102.73813737142785,36.39176569044365,31.83191897313546,4.559846717308189,16.316200803318978,2.337256975765257
Siaya,2025,14490.6162109375,55389.4453125,73960.21875,79817.90625,72016.078125,51235.4140625,42266.51171875,39032.9296875,32070.169921875,26959.84765625,21640.693359375,22025.19140625,19836.37109375,17508.9765625,13571.203125,8539.91796875,5817.060546875,3426.162353515625,1656.409912109375,813.7821655273438,14592.44140625,55771.8359375,73684.609375,79869.3515625,71612.4609375,46731.8046875,34725.37109375,33342.4765625,31467.04296875,25293.51953125,18274.3984375,15596.7587890625,13363.958984375,11259.1865234375,8536.9345703125,5318.27685546875,3608.431640625,1643.408447265625,727.0051879882812,392.4606628417969,1147886.6403503418,140244.3388671875,646259.162109375,54051.0534362793,90.65512090784111,30.06462479685257,21.700944000458456,8.363680796394114,12.217612256937157,4.708744882663901
TaitaTaveta,2025,4578.9345703125,17502.3203125,19842.02734375,20762.41796875,20736.658203125,16973.876953125,14661.2890625,12969.77734375,13390.646484375,11017.525390625,9906.40625,8268.5703125,7164.208984375,5508.94921875,3942.349609375,2403.55810546875,1546.210205078125,983.821533203125,572.29541015625,364.06146240234375,4626.2900390625,17681.10546875,20020.91015625,21002.173828125,21351.30078125,18638.46875,15885.9873046875,14693.3125,14990.990234375,12643.720703125,10875.587890625,9111.787109375,6988.34326171875,5262.822265625,3611.25927734375,1901.516845703125,1326.36962890625,575.8995361328125,222.92044067382812,112.37873840332031,394619.04948425293,44388.650390625,251040.22900390625,17562.64079284668,104.36427693691942,24.677834078341164,17.681887308162988,6.995946770178177,11.248481402162088,4.4505304079466415
TanaRiver,2025,11877.13671875,45399.5859375,54153.4453125,47831.9296875,39778.1171875,33514.66796875,27413.6640625,20320.095703125,18066.888671875,13912.5126953125,11143.7099609375,9207.3125,6512.03515625,6114.46240234375,3485.48583984375,2405.698486328125,1128.0985107421875,612.012451171875,503.15631103515625,445.7920227050781,12693.953125,48515.875,58553.4375,51779.6640625,42812.6171875,34715.1171875,25256.068359375,19467.26171875,17803.767578125,15300.111328125,11753.205078125,10079.197265625,7377.951171875,6442.58056640625,3278.8037109375,2135.48388671875,1362.154052734375,592.8050537109375,325.6396484375,219.92379760742188,724291.4248657227,118486.55078125,376991.34375,16495.053771972656,104.70282532692498,35.80496125203741,31.42951495985112,4.375446292186293,16.35896087037291,2.2774056416629116
Tharaka-Nithi,2025,3805.3154296875,14545.5732421875,18287.08203125,20124.83984375,20695.943359375,15059.216796875,12457.607421875,12382.484375,12889.4873046875,10515.57421875,10221.1318359375,7433.685546875,6956.6650390625,5297.2060546875,4177.421875,2857.58203125,1737.309326171875,1168.178955078125,760.8778076171875,473.234619140625,3817.8369140625,14591.650390625,18492.40234375,20224.267578125,20505.64453125,15336.7119140625,12220.4404296875,11898.455078125,12302.4677734375,10621.375,9649.390625,7495.431640625,6739.49609375,5126.4755859375,3509.86279296875,2107.455078125,1471.0809326171875,703.9845581054688,325.5181884765625,185.87701416015625,359172.24157714844,36760.3759765625,225804.890625,19478.383178710938,97.51406009361911,24.905908370545703,16.279707616081442,8.626200754464255,10.234748602827802,5.423131557488993
TransNzoia,2025,15099.228515625,57715.94140625,75001.828125,77459.5,74011.046875,51661.1484375,41253.69140625,36555.984375,30921.8203125,28027.546875,21812.4765625,18758.5625,15517.1044921875,10981.9765625,7134.1826171875,4121.802734375,2866.94970703125,1683.6595458984375,798.5098876953125,413.6679382324219,15446.7255859375,59036.9609375,75473.28125,77725.203125,75274.28125,51436.4453125,37621.53125,33861.796875,31097.0390625,26965.234375,21073.44921875,16868.126953125,13842.787109375,10284.3583984375,6355.46435546875,3498.695556640625,2405.89208984375,1070.31982421875,443.8956298828125,228.52456665039062,1131806.6416015625,147298.8564453125,647826.408203125,31021.564453125,97.93866987759665,27.525957361485858,22.73739609564159,4.788561265844265,13.014489492381607,2.740889062925797
Turkana,2025,15530.8173828125,59365.55078125,75806.75,71041.546875,64750.6328125,51509.890625,42744.6328125,31852.70703125,27782.3515625,21057.923828125,15496.3525390625,12029.375,8308.2724609375,7700.271484375,5151.701171875,3617.59912109375,1967.823486328125,913.0387573242188,457.0567932128906,299.58392333984375,15841.4130859375,60545.31640625,79131.3046875,78636.9453125,80667.3203125,65129.79296875,46777.609375,31960.33203125,25437.38671875,21112.986328125,15101.65234375,12109.5634765625,7430.58154296875,6414.32666015625,3795.626220703125,2588.44287109375,1681.8505859375,605.2286987304688,236.51904296875,146.10609436035156,1072734.1832122803,151283.09765625,595373.9619140625,21460.576766967773,107.33815410506413,29.01431461125133,25.40976047556586,3.60455413568547,14.102570797477142,2.0005493534945
UasinGishu,2025,17215.55859375,65805.359375,77177.53125,80862.609375,85121.3828125,80378.046875,64402.97265625,53667.9609375,45677.484375,36126.8046875,29455.677734375,21211.26171875,16724.3515625,10974.595703125,7448.4677734375,4124.56640625,3205.16357421875,1967.7362060546875,880.3324584960938,434.9698486328125,17447.30078125,66683.015625,78741.421875,79789.03125,82355.6796875,80886.7890625,64531.625,53394.9609375,47843.30078125,38559.609375,30994.322265625,22176.91796875,16533.28125,10727.0244140625,6729.3271484375,3633.246826171875,2713.218994140625,1222.859619140625,467.926025390625,221.87393188476562,1408515.5667419434,167151.234375,891744.0498046875,33049.68881225586,100.39693362070243,22.450491621570613,18.744306105727308,3.7061855158433077,11.867191128149177,2.3464198474358042
Vihiga,2025,6979.76123046875,26679.6875,37712.83984375,42054.8359375,40391.38671875,23753.234375,18565.70703125,18048.142578125,17525.96484375,15821.0927734375,13529.501953125,13679.609375,12401.287109375,10777.3681640625,8090.4228515625,4840.916015625,3694.92529296875,2283.345703125,1063.1396484375,516.2314453125,6918.57861328125,26442.5859375,37359.39453125,41395.08984375,40303.77734375,24112.90234375,15878.51953125,15355.3984375,15659.36328125,14017.2392578125,12058.369140625,10848.1279296875,9707.7900390625,8697.8173828125,6551.65234375,4027.250244140625,2848.8310546875,1278.8914794921875,532.1787109375,270.64886474609375,612673.8067016602,67020.61328125,351132.599609375,35998.433654785156,92.41699709557295,29.339072205383637,19.08698120191874,10.252091003464898,10.939036816680089,5.875627986870099
Wajir,2025,14623.138671875,55896.0,71816.828125,62951.2890625,52085.828125,37794.3984375,33517.75,25930.0,22449.57421875,16825.529296875,8500.626953125,7317.0126953125,4096.525390625,3450.715087890625,1598.620849609375,1297.9454345703125,533.3904418945312,278.20379638671875,265.8875427246094,321.8448791503906,14752.701171875,56384.33203125,75453.6484375,76939.4375,69013.484375,43130.63671875,32803.74609375,27244.837890625,21396.9375,21261.5390625,12037.29296875,12397.4228515625,6321.83251953125,6227.76513671875,2536.35986328125,1829.119873046875,1106.5283203125,426.56439208984375,227.73388671875,186.10586547851562,903229.1354675293,141656.171875,463803.4553222656,10608.305145263672,114.26325685427092,32.829526229912496,30.542284721999906,2.2872415079125874,15.683304082266561,1.1744865979962664
WestPokot,2025,14307.716796875,54690.95703125,61624.66015625,54038.2734375,44957.38671875,36241.6796875,27439.89453125,21504.779296875,16172.5498046875,13754.03515625,12105.2353515625,9091.9951171875,6305.875,5950.6357421875,4599.21630859375,2848.140869140625,1546.08984375,813.0078735351562,447.56866455078125,306.54229736328125,14503.9248046875,55433.94140625,61800.65625,54176.83984375,45889.69921875,35078.58984375,26481.693359375,21250.109375,16071.16015625,13614.3681640625,12040.064453125,8715.38671875,6104.97998046875,4897.49853515625,3496.65478515625,2151.372314453125,1321.2061767578125,492.6536865234375,188.45225524902344,103.21742248535156,772558.7084350586,138936.5400390625,383667.6162109375,18314.122497558594,98.73085050570374,40.98617029229955,36.2127357558049,4.773434536494639,17.98394588296088,2.370580034578444
